id,age,female,edu,emp,hhincome,east,religious,leftright,partyid,partyid_degree,party,inequality,immigration,vote,inequality_A,age_text,female_text,edu_text,hhincome_text,emp_text,religious_text,leftright_text,party_text,east_text,immigration_text,inequality_text,prompt_A,sample_no,completion,matched,check_manually,manipulated,matched_new
2028,42,männlich,einen Realschulabschluss,berufstätig,NA,Ostdeutschland,überhaupt nicht religiös,mittig rechts,mit keiner Partei,,mit keiner Partei,Maßnahmen ergreifen,einschränken,AfD,"finde, die Regierung sollte Maßnahmen ergreifen",Ich bin 42 Jahre alt. ,Ich bin männlich. ,Ich habe einen Realschulabschluss. ,,Ich bin berufstätig. ,Ich bin überhaupt nicht religiös. ,Politisch-ideologisch ordne ich mich mittig rechts ein. ,Ich identifiziere mich mit keiner Partei. ,Ich lebe in Ostdeutschland. ,"Ich finde, die Regierung sollte die Einwanderung einschränken. ","Ich finde, die Regierung sollte Maßnahmen ergreifen, um die Einkommensunterschiede zu verringern. ","Ich bin 42 Jahre alt. Ich bin männlich. Ich habe einen Realschulabschluss. Ich bin berufstätig. Ich bin überhaupt nicht religiös. Politisch-ideologisch ordne ich mich mittig rechts ein. Ich identifiziere mich mit keiner Partei. Ich lebe in Ostdeutschland. Ich finde, die Regierung sollte die Einwanderung einschränken. Ich finde, die Regierung sollte Maßnahmen ergreifen, um die Einkommensunterschiede zu verringern. Habe ich bei der Bundestagswahl 2017 gewählt und wenn ja, welcher Partei habe ich meine Zweitstimme gegeben? Ich habe [INSERT]",5," bei der Bundestagswahl 2017 gewählt und meine Zweitstimme habe ich der Partei """,NA,0,0,NA
2031,55,weiblich,einen Realschulabschluss,nicht berufstätig,niedriges,Ostdeutschland,überhaupt nicht religiös,NA,mit keiner Partei,,mit keiner Partei,Maßnahmen ergreifen,einschränken,AfD,"finde, die Regierung sollte Maßnahmen ergreifen",Ich bin 55 Jahre alt. ,Ich bin weiblich. ,Ich habe einen Realschulabschluss. ,Ich habe ein niedriges monatliches Haushalts-Nettoeinkommen. ,Ich bin nicht berufstätig. ,Ich bin überhaupt nicht religiös. ,,Ich identifiziere mich mit keiner Partei. ,Ich lebe in Ostdeutschland. ,"Ich finde, die Regierung sollte die Einwanderung einschränken. ","Ich finde, die Regierung sollte Maßnahmen ergreifen, um die Einkommensunterschiede zu verringern. ","Ich bin 55 Jahre alt. Ich bin weiblich. Ich habe einen Realschulabschluss. Ich habe ein niedriges monatliches Haushalts-Nettoeinkommen. Ich bin nicht berufstätig. Ich bin überhaupt nicht religiös. Ich identifiziere mich mit keiner Partei. Ich lebe in Ostdeutschland. Ich finde, die Regierung sollte die Einwanderung einschränken. Ich finde, die Regierung sollte Maßnahmen ergreifen, um die Einkommensunterschiede zu verringern. Habe ich bei der Bundestagswahl 2017 gewählt und wenn ja, welcher Partei habe ich meine Zweitstimme gegeben? Ich habe [INSERT]",2, bei der Bundestagswahl 2017 gewählt und meine Zweitstimme der Partei [INSERT] ge,NA,0,0,NA
2033,63,weiblich,Abitur,nicht berufstätig,mittleres,Ostdeutschland,nicht sehr religiös,NA,mit keiner Partei,,mit keiner Partei,Maßnahmen ergreifen,einschränken,CDU/CSU,"finde, die Regierung sollte Maßnahmen ergreifen",Ich bin 63 Jahre alt. ,Ich bin weiblich. ,Ich habe Abitur. ,Ich habe ein mittleres monatliches Haushalts-Nettoeinkommen. ,Ich bin nicht berufstätig. ,Ich bin nicht sehr religiös. ,,Ich identifiziere mich mit keiner Partei. ,Ich lebe in Ostdeutschland. ,"Ich finde, die Regierung sollte die Einwanderung einschränken. ","Ich finde, die Regierung sollte Maßnahmen ergreifen, um die Einkommensunterschiede zu verringern. ","Ich bin 63 Jahre alt. Ich bin weiblich. Ich habe Abitur. Ich habe ein mittleres monatliches Haushalts-Nettoeinkommen. Ich bin nicht berufstätig. Ich bin nicht sehr religiös. Ich identifiziere mich mit keiner Partei. Ich lebe in Ostdeutschland. Ich finde, die Regierung sollte die Einwanderung einschränken. Ich finde, die Regierung sollte Maßnahmen ergreifen, um die Einkommensunterschiede zu verringern. Habe ich bei der Bundestagswahl 2017 gewählt und wenn ja, welcher Partei habe ich meine Zweitstimme gegeben? Ich habe [INSERT]",3, bei der Bundestagswahl 2017 gewählt und meine Zweitstimme gegeben an die [INSERT,NA,0,0,NA
2036,41,weiblich,einen Realschulabschluss,berufstätig,NA,Ostdeutschland,überhaupt nicht religiös,NA,mit keiner Partei,,mit keiner Partei,Maßnahmen ergreifen,einschränken,AfD,"finde, die Regierung sollte Maßnahmen ergreifen",Ich bin 41 Jahre alt. ,Ich bin weiblich. ,Ich habe einen Realschulabschluss. ,,Ich bin berufstätig. ,Ich bin überhaupt nicht religiös. ,,Ich identifiziere mich mit keiner Partei. ,Ich lebe in Ostdeutschland. ,"Ich finde, die Regierung sollte die Einwanderung einschränken. ","Ich finde, die Regierung sollte Maßnahmen ergreifen, um die Einkommensunterschiede zu verringern. ","Ich bin 41 Jahre alt. Ich bin weiblich. Ich habe einen Realschulabschluss. Ich bin berufstätig. Ich bin überhaupt nicht religiös. Ich identifiziere mich mit keiner Partei. Ich lebe in Ostdeutschland. Ich finde, die Regierung sollte die Einwanderung einschränken. Ich finde, die Regierung sollte Maßnahmen ergreifen, um die Einkommensunterschiede zu verringern. Habe ich bei der Bundestagswahl 2017 gewählt und wenn ja, welcher Partei habe ich meine Zweitstimme gegeben? Ich habe [INSERT]",1, bei der Bundestagswahl 2017 gewählt und meine Zweitstimme der Partei [INSERT] ge,NA,0,0,NA
2036,41,weiblich,einen Realschulabschluss,berufstätig,NA,Ostdeutschland,überhaupt nicht religiös,NA,mit keiner Partei,,mit keiner Partei,Maßnahmen ergreifen,einschränken,AfD,"finde, die Regierung sollte Maßnahmen ergreifen",Ich bin 41 Jahre alt. ,Ich bin weiblich. ,Ich habe einen Realschulabschluss. ,,Ich bin berufstätig. ,Ich bin überhaupt nicht religiös. ,,Ich identifiziere mich mit keiner Partei. ,Ich lebe in Ostdeutschland. ,"Ich finde, die Regierung sollte die Einwanderung einschränken. ","Ich finde, die Regierung sollte Maßnahmen ergreifen, um die Einkommensunterschiede zu verringern. ","Ich bin 41 Jahre alt. Ich bin weiblich. Ich habe einen Realschulabschluss. Ich bin berufstätig. Ich bin überhaupt nicht religiös. Ich identifiziere mich mit keiner Partei. Ich lebe in Ostdeutschland. Ich finde, die Regierung sollte die Einwanderung einschränken. Ich finde, die Regierung sollte Maßnahmen ergreifen, um die Einkommensunterschiede zu verringern. Habe ich bei der Bundestagswahl 2017 gewählt und wenn ja, welcher Partei habe ich meine Zweitstimme gegeben? Ich habe [INSERT]",2, bei der Bundestagswahl 2017 meine Stimme abgegeben.,NA,0,0,NA
2036,41,weiblich,einen Realschulabschluss,berufstätig,NA,Ostdeutschland,überhaupt nicht religiös,NA,mit keiner Partei,,mit keiner Partei,Maßnahmen ergreifen,einschränken,AfD,"finde, die Regierung sollte Maßnahmen ergreifen",Ich bin 41 Jahre alt. ,Ich bin weiblich. ,Ich habe einen Realschulabschluss. ,,Ich bin berufstätig. ,Ich bin überhaupt nicht religiös. ,,Ich identifiziere mich mit keiner Partei. ,Ich lebe in Ostdeutschland. ,"Ich finde, die Regierung sollte die Einwanderung einschränken. ","Ich finde, die Regierung sollte Maßnahmen ergreifen, um die Einkommensunterschiede zu verringern. ","Ich bin 41 Jahre alt. Ich bin weiblich. Ich habe einen Realschulabschluss. Ich bin berufstätig. Ich bin überhaupt nicht religiös. Ich identifiziere mich mit keiner Partei. Ich lebe in Ostdeutschland. Ich finde, die Regierung sollte die Einwanderung einschränken. Ich finde, die Regierung sollte Maßnahmen ergreifen, um die Einkommensunterschiede zu verringern. Habe ich bei der Bundestagswahl 2017 gewählt und wenn ja, welcher Partei habe ich meine Zweitstimme gegeben? Ich habe [INSERT]",5, 2017 gewählt und meine Zweitstimme der Partei [INSERT] gegeben.,NA,0,0,NA
2041,23,männlich,einen Hauptschulabschluss,berufstätig,NA,Ostdeutschland,überhaupt nicht religiös,in der Mitte,mit keiner Partei,,mit keiner Partei,Maßnahmen ergreifen,einschränken,CDU/CSU,"finde, die Regierung sollte Maßnahmen ergreifen",Ich bin 23 Jahre alt. ,Ich bin männlich. ,Ich habe einen Hauptschulabschluss. ,,Ich bin berufstätig. ,Ich bin überhaupt nicht religiös. ,Politisch-ideologisch ordne ich mich in der Mitte ein. ,Ich identifiziere mich mit keiner Partei. ,Ich lebe in Ostdeutschland. ,"Ich finde, die Regierung sollte die Einwanderung einschränken. ","Ich finde, die Regierung sollte Maßnahmen ergreifen, um die Einkommensunterschiede zu verringern. ","Ich bin 23 Jahre alt. Ich bin männlich. Ich habe einen Hauptschulabschluss. Ich bin berufstätig. Ich bin überhaupt nicht religiös. Politisch-ideologisch ordne ich mich in der Mitte ein. Ich identifiziere mich mit keiner Partei. Ich lebe in Ostdeutschland. Ich finde, die Regierung sollte die Einwanderung einschränken. Ich finde, die Regierung sollte Maßnahmen ergreifen, um die Einkommensunterschiede zu verringern. Habe ich bei der Bundestagswahl 2017 gewählt und wenn ja, welcher Partei habe ich meine Zweitstimme gegeben? Ich habe [INSERT]",1, gewählt.,NA,0,0,NA
2041,23,männlich,einen Hauptschulabschluss,berufstätig,NA,Ostdeutschland,überhaupt nicht religiös,in der Mitte,mit keiner Partei,,mit keiner Partei,Maßnahmen ergreifen,einschränken,CDU/CSU,"finde, die Regierung sollte Maßnahmen ergreifen",Ich bin 23 Jahre alt. ,Ich bin männlich. ,Ich habe einen Hauptschulabschluss. ,,Ich bin berufstätig. ,Ich bin überhaupt nicht religiös. ,Politisch-ideologisch ordne ich mich in der Mitte ein. ,Ich identifiziere mich mit keiner Partei. ,Ich lebe in Ostdeutschland. ,"Ich finde, die Regierung sollte die Einwanderung einschränken. ","Ich finde, die Regierung sollte Maßnahmen ergreifen, um die Einkommensunterschiede zu verringern. ","Ich bin 23 Jahre alt. Ich bin männlich. Ich habe einen Hauptschulabschluss. Ich bin berufstätig. Ich bin überhaupt nicht religiös. Politisch-ideologisch ordne ich mich in der Mitte ein. Ich identifiziere mich mit keiner Partei. Ich lebe in Ostdeutschland. Ich finde, die Regierung sollte die Einwanderung einschränken. Ich finde, die Regierung sollte Maßnahmen ergreifen, um die Einkommensunterschiede zu verringern. Habe ich bei der Bundestagswahl 2017 gewählt und wenn ja, welcher Partei habe ich meine Zweitstimme gegeben? Ich habe [INSERT]",2, bei der Bundestagswahl 2017 meine Stimme abgegeben. Meine Zweitstimme ging an die Part,NA,0,0,NA
2041,23,männlich,einen Hauptschulabschluss,berufstätig,NA,Ostdeutschland,überhaupt nicht religiös,in der Mitte,mit keiner Partei,,mit keiner Partei,Maßnahmen ergreifen,einschränken,CDU/CSU,"finde, die Regierung sollte Maßnahmen ergreifen",Ich bin 23 Jahre alt. ,Ich bin männlich. ,Ich habe einen Hauptschulabschluss. ,,Ich bin berufstätig. ,Ich bin überhaupt nicht religiös. ,Politisch-ideologisch ordne ich mich in der Mitte ein. ,Ich identifiziere mich mit keiner Partei. ,Ich lebe in Ostdeutschland. ,"Ich finde, die Regierung sollte die Einwanderung einschränken. ","Ich finde, die Regierung sollte Maßnahmen ergreifen, um die Einkommensunterschiede zu verringern. ","Ich bin 23 Jahre alt. Ich bin männlich. Ich habe einen Hauptschulabschluss. Ich bin berufstätig. Ich bin überhaupt nicht religiös. Politisch-ideologisch ordne ich mich in der Mitte ein. Ich identifiziere mich mit keiner Partei. Ich lebe in Ostdeutschland. Ich finde, die Regierung sollte die Einwanderung einschränken. Ich finde, die Regierung sollte Maßnahmen ergreifen, um die Einkommensunterschiede zu verringern. Habe ich bei der Bundestagswahl 2017 gewählt und wenn ja, welcher Partei habe ich meine Zweitstimme gegeben? Ich habe [INSERT]",3, gewählt und meine Zweitstimme der Partei [INSERT] gegeben.,NA,0,0,NA
2041,23,männlich,einen Hauptschulabschluss,berufstätig,NA,Ostdeutschland,überhaupt nicht religiös,in der Mitte,mit keiner Partei,,mit keiner Partei,Maßnahmen ergreifen,einschränken,CDU/CSU,"finde, die Regierung sollte Maßnahmen ergreifen",Ich bin 23 Jahre alt. ,Ich bin männlich. ,Ich habe einen Hauptschulabschluss. ,,Ich bin berufstätig. ,Ich bin überhaupt nicht religiös. ,Politisch-ideologisch ordne ich mich in der Mitte ein. ,Ich identifiziere mich mit keiner Partei. ,Ich lebe in Ostdeutschland. ,"Ich finde, die Regierung sollte die Einwanderung einschränken. ","Ich finde, die Regierung sollte Maßnahmen ergreifen, um die Einkommensunterschiede zu verringern. ","Ich bin 23 Jahre alt. Ich bin männlich. Ich habe einen Hauptschulabschluss. Ich bin berufstätig. Ich bin überhaupt nicht religiös. Politisch-ideologisch ordne ich mich in der Mitte ein. Ich identifiziere mich mit keiner Partei. Ich lebe in Ostdeutschland. Ich finde, die Regierung sollte die Einwanderung einschränken. Ich finde, die Regierung sollte Maßnahmen ergreifen, um die Einkommensunterschiede zu verringern. Habe ich bei der Bundestagswahl 2017 gewählt und wenn ja, welcher Partei habe ich meine Zweitstimme gegeben? Ich habe [INSERT]",4, bei der Bundestagswahl 2017 gewählt und meine Zweitstimme der [INSERT] Partei ge,NA,0,0,NA
2043,30,weiblich,einen Realschulabschluss,berufstätig,NA,Ostdeutschland,überhaupt nicht religiös,NA,mit keiner Partei,,mit keiner Partei,Maßnahmen ergreifen,einschränken,AfD,"finde, die Regierung sollte Maßnahmen ergreifen",Ich bin 30 Jahre alt. ,Ich bin weiblich. ,Ich habe einen Realschulabschluss. ,,Ich bin berufstätig. ,Ich bin überhaupt nicht religiös. ,,Ich identifiziere mich mit keiner Partei. ,Ich lebe in Ostdeutschland. ,"Ich finde, die Regierung sollte die Einwanderung einschränken. ","Ich finde, die Regierung sollte Maßnahmen ergreifen, um die Einkommensunterschiede zu verringern. ","Ich bin 30 Jahre alt. Ich bin weiblich. Ich habe einen Realschulabschluss. Ich bin berufstätig. Ich bin überhaupt nicht religiös. Ich identifiziere mich mit keiner Partei. Ich lebe in Ostdeutschland. Ich finde, die Regierung sollte die Einwanderung einschränken. Ich finde, die Regierung sollte Maßnahmen ergreifen, um die Einkommensunterschiede zu verringern. Habe ich bei der Bundestagswahl 2017 gewählt und wenn ja, welcher Partei habe ich meine Zweitstimme gegeben? Ich habe [INSERT]",1, bei der Bundestagswahl 2017 gewählt. Meine Zweitstimme habe ich der Partei [,NA,0,0,NA
2043,30,weiblich,einen Realschulabschluss,berufstätig,NA,Ostdeutschland,überhaupt nicht religiös,NA,mit keiner Partei,,mit keiner Partei,Maßnahmen ergreifen,einschränken,AfD,"finde, die Regierung sollte Maßnahmen ergreifen",Ich bin 30 Jahre alt. ,Ich bin weiblich. ,Ich habe einen Realschulabschluss. ,,Ich bin berufstätig. ,Ich bin überhaupt nicht religiös. ,,Ich identifiziere mich mit keiner Partei. ,Ich lebe in Ostdeutschland. ,"Ich finde, die Regierung sollte die Einwanderung einschränken. ","Ich finde, die Regierung sollte Maßnahmen ergreifen, um die Einkommensunterschiede zu verringern. ","Ich bin 30 Jahre alt. Ich bin weiblich. Ich habe einen Realschulabschluss. Ich bin berufstätig. Ich bin überhaupt nicht religiös. Ich identifiziere mich mit keiner Partei. Ich lebe in Ostdeutschland. Ich finde, die Regierung sollte die Einwanderung einschränken. Ich finde, die Regierung sollte Maßnahmen ergreifen, um die Einkommensunterschiede zu verringern. Habe ich bei der Bundestagswahl 2017 gewählt und wenn ja, welcher Partei habe ich meine Zweitstimme gegeben? Ich habe [INSERT]",2, bei der Bundestagswahl 2017 meine Stimme abgegeben. Mir waren die Positionen der Parteien in Be,NA,0,0,NA
2043,30,weiblich,einen Realschulabschluss,berufstätig,NA,Ostdeutschland,überhaupt nicht religiös,NA,mit keiner Partei,,mit keiner Partei,Maßnahmen ergreifen,einschränken,AfD,"finde, die Regierung sollte Maßnahmen ergreifen",Ich bin 30 Jahre alt. ,Ich bin weiblich. ,Ich habe einen Realschulabschluss. ,,Ich bin berufstätig. ,Ich bin überhaupt nicht religiös. ,,Ich identifiziere mich mit keiner Partei. ,Ich lebe in Ostdeutschland. ,"Ich finde, die Regierung sollte die Einwanderung einschränken. ","Ich finde, die Regierung sollte Maßnahmen ergreifen, um die Einkommensunterschiede zu verringern. ","Ich bin 30 Jahre alt. Ich bin weiblich. Ich habe einen Realschulabschluss. Ich bin berufstätig. Ich bin überhaupt nicht religiös. Ich identifiziere mich mit keiner Partei. Ich lebe in Ostdeutschland. Ich finde, die Regierung sollte die Einwanderung einschränken. Ich finde, die Regierung sollte Maßnahmen ergreifen, um die Einkommensunterschiede zu verringern. Habe ich bei der Bundestagswahl 2017 gewählt und wenn ja, welcher Partei habe ich meine Zweitstimme gegeben? Ich habe [INSERT]",3, bei der Bundestagswahl 2017 gewählt und meine Zweitstimme der Partei [INSERT] ge,NA,0,0,NA
2043,30,weiblich,einen Realschulabschluss,berufstätig,NA,Ostdeutschland,überhaupt nicht religiös,NA,mit keiner Partei,,mit keiner Partei,Maßnahmen ergreifen,einschränken,AfD,"finde, die Regierung sollte Maßnahmen ergreifen",Ich bin 30 Jahre alt. ,Ich bin weiblich. ,Ich habe einen Realschulabschluss. ,,Ich bin berufstätig. ,Ich bin überhaupt nicht religiös. ,,Ich identifiziere mich mit keiner Partei. ,Ich lebe in Ostdeutschland. ,"Ich finde, die Regierung sollte die Einwanderung einschränken. ","Ich finde, die Regierung sollte Maßnahmen ergreifen, um die Einkommensunterschiede zu verringern. ","Ich bin 30 Jahre alt. Ich bin weiblich. Ich habe einen Realschulabschluss. Ich bin berufstätig. Ich bin überhaupt nicht religiös. Ich identifiziere mich mit keiner Partei. Ich lebe in Ostdeutschland. Ich finde, die Regierung sollte die Einwanderung einschränken. Ich finde, die Regierung sollte Maßnahmen ergreifen, um die Einkommensunterschiede zu verringern. Habe ich bei der Bundestagswahl 2017 gewählt und wenn ja, welcher Partei habe ich meine Zweitstimme gegeben? Ich habe [INSERT]",4, bei der Bundestagswahl 2017 gewählt und meine Zweitstimme der Partei [INSERT] ge,NA,0,0,NA
2043,30,weiblich,einen Realschulabschluss,berufstätig,NA,Ostdeutschland,überhaupt nicht religiös,NA,mit keiner Partei,,mit keiner Partei,Maßnahmen ergreifen,einschränken,AfD,"finde, die Regierung sollte Maßnahmen ergreifen",Ich bin 30 Jahre alt. ,Ich bin weiblich. ,Ich habe einen Realschulabschluss. ,,Ich bin berufstätig. ,Ich bin überhaupt nicht religiös. ,,Ich identifiziere mich mit keiner Partei. ,Ich lebe in Ostdeutschland. ,"Ich finde, die Regierung sollte die Einwanderung einschränken. ","Ich finde, die Regierung sollte Maßnahmen ergreifen, um die Einkommensunterschiede zu verringern. ","Ich bin 30 Jahre alt. Ich bin weiblich. Ich habe einen Realschulabschluss. Ich bin berufstätig. Ich bin überhaupt nicht religiös. Ich identifiziere mich mit keiner Partei. Ich lebe in Ostdeutschland. Ich finde, die Regierung sollte die Einwanderung einschränken. Ich finde, die Regierung sollte Maßnahmen ergreifen, um die Einkommensunterschiede zu verringern. Habe ich bei der Bundestagswahl 2017 gewählt und wenn ja, welcher Partei habe ich meine Zweitstimme gegeben? Ich habe [INSERT]",5, bei der Bundestagswahl 2017 gewählt und meine Zweitstimme der Partei [INSERT] ge,NA,0,0,NA
