id_sampleno,id,sample_no,completion,matched,check_manually,manipulated,matched_new,age,female,edu,emp,hhincome,east,religious,leftright,partyid,partyid_degree,party,inequality,immigration,vote,imputed,prompt,completion_1,matched_1,check_manually_1,manipulated_1,matched_new_1,resampled_1,completion_2,matched_2,check_manually_2,manipulated_2,matched_new_2,resampled_2
1798_4,1798,4, in 2017 gewählt und meine Zweitstimme der SPD gegeben.,SPD,0,0,SPD,37,weiblich,einen Hochschulabschluss,berufstätig,mittleres,Ostdeutschland,überhaupt nicht religiös,mittig links,mit der Partei SPD,ziemlich stark ,ziemlich stark mit der Partei SPD,"habe keine Meinung dazu, ob die Regierung Maßnahmen ergreifen sollte",erleichtern,SPD,0,"Ich bin 37 Jahre alt und weiblich. Ich habe einen Hochschulabschluss, ein mittleres monatliches Haushalts-Nettoeinkommen und ich bin berufstätig. Ich bin überhaupt nicht religiös. Politisch-ideologisch ordne ich mich mittig links ein. Ich identifiziere mich ziemlich stark mit der Partei SPD. Ich lebe in Ostdeutschland. Ich finde, die Regierung sollte die Einwanderung erleichtern und habe keine Meinung dazu, ob die Regierung Maßnahmen ergreifen sollte, um die Einkommensunterschiede zu verringern. Habe ich bei der Bundestagswahl 2017 gewählt und wenn ja, welcher Partei habe ich meine Zweitstimme gegeben? Ich habe [INSERT]"," bei der Bundestagswahl 2017 meine Erststimme der SPD gegeben, und meine Zweitstimme w",Erststimme SPD,1,1,NA,1, meine Stimme abgegeben.,NA,0,0,NA,1
1812_1,1812,1, bei der Bundestagswahl 2017 gewählt und meine Zweitstimme der Alternative für Deutschland (,Alternative,0,0,Alternative,34,männlich,einen Hochschulabschluss,berufstätig,mittleres,Ostdeutschland,etwas religiös,in der Mitte,mit keiner Partei,,mit keiner Partei,Maßnahmen ergreifen,erleichtern,CDU/CSU,1,"Ich bin 34 Jahre alt und männlich. Ich habe einen Hochschulabschluss, ein mittleres monatliches Haushalts-Nettoeinkommen und ich bin berufstätig. Ich bin etwas religiös. Politisch-ideologisch ordne ich mich in der Mitte ein. Ich identifiziere mich mit keiner Partei. Ich lebe in Ostdeutschland. Ich finde, die Regierung sollte die Einwanderung erleichtern und Maßnahmen ergreifen, um die Einkommensunterschiede zu verringern. Habe ich bei der Bundestagswahl 2017 gewählt und wenn ja, welcher Partei habe ich meine Zweitstimme gegeben? Ich habe [INSERT]", bei der Bundestagswahl 2017 gewählt und meine Zweitstimme der Partei [INSERT] ge,NA,0,0,NA,1," Jahre in [INSERT] Land gelebt.

Ja, ich habe bei der Bundestagswahl 2017 g",NA,0,0,NA,1
1818_2,1818,2, meine Zweitstimme der AfD gegeben.,AfD,0,0,AfD,52,weiblich,einen Realschulabschluss,berufstätig,mittleres,Ostdeutschland,überhaupt nicht religiös,in der Mitte,mit keiner Partei,,mit keiner Partei,Maßnahmen ergreifen,einschränken,CDU/CSU,0,"Ich bin 52 Jahre alt und weiblich. Ich habe einen Realschulabschluss, ein mittleres monatliches Haushalts-Nettoeinkommen und ich bin berufstätig. Ich bin überhaupt nicht religiös. Politisch-ideologisch ordne ich mich in der Mitte ein. Ich identifiziere mich mit keiner Partei. Ich lebe in Ostdeutschland. Ich finde, die Regierung sollte die Einwanderung einschränken und Maßnahmen ergreifen, um die Einkommensunterschiede zu verringern. Habe ich bei der Bundestagswahl 2017 gewählt und wenn ja, welcher Partei habe ich meine Zweitstimme gegeben? Ich habe [INSERT]", gewählt und meine Zweitstimme der Partei [INSERT] gegeben.,NA,0,0,NA,1, meine Zweitstimme der PARTEI DER ARBEIT gegeben.,NA,0,0,NA,1
1832_2,1832,2, bei der Bundestagswahl 2017 gewählt und meine Zweitstimme der Partei [INSERT] ge,NA,0,0,NA,76,männlich,einen Hochschulabschluss,nicht berufstätig,mittleres,Ostdeutschland,überhaupt nicht religiös,in der Mitte,mit keiner Partei,,mit keiner Partei,Maßnahmen ergreifen,einschränken,Nicht gewählt,1,"Ich bin 76 Jahre alt und männlich. Ich habe einen Hochschulabschluss, ein mittleres monatliches Haushalts-Nettoeinkommen und ich bin nicht berufstätig. Ich bin überhaupt nicht religiös. Politisch-ideologisch ordne ich mich in der Mitte ein. Ich identifiziere mich mit keiner Partei. Ich lebe in Ostdeutschland. Ich finde, die Regierung sollte die Einwanderung einschränken und Maßnahmen ergreifen, um die Einkommensunterschiede zu verringern. Habe ich bei der Bundestagswahl 2017 gewählt und wenn ja, welcher Partei habe ich meine Zweitstimme gegeben? Ich habe [INSERT]", bei der Bundestagswahl 2017 gewählt und meine Zweitstimme der Partei [INSERT] ge,NA,0,0,NA,1, gewählt.,NA,0,0,NA,1
1842_2,1842,2, bei der Bundestagswahl 2017 gewählt und meine Zweitstimme der Partei [INSERT] ge,NA,0,0,NA,50,männlich,einen Realschulabschluss,berufstätig,mittleres,Ostdeutschland,sehr religiös,in der Mitte,mit keiner Partei,,mit keiner Partei,Maßnahmen ergreifen,weder erleichtern noch einschränken,CDU/CSU,0,"Ich bin 50 Jahre alt und männlich. Ich habe einen Realschulabschluss, ein mittleres monatliches Haushalts-Nettoeinkommen und ich bin berufstätig. Ich bin sehr religiös. Politisch-ideologisch ordne ich mich in der Mitte ein. Ich identifiziere mich mit keiner Partei. Ich lebe in Ostdeutschland. Ich finde, die Regierung sollte die Einwanderung weder erleichtern noch einschränken und Maßnahmen ergreifen, um die Einkommensunterschiede zu verringern. Habe ich bei der Bundestagswahl 2017 gewählt und wenn ja, welcher Partei habe ich meine Zweitstimme gegeben? Ich habe [INSERT]", bei der Bundestagswahl 2017 gewählt und meine Zweitstimme der Partei [INSERT] ge,NA,0,0,NA,1, gewählt.,NA,0,0,NA,1
1842_4,1842,4, bei der Bundestagswahl 2017 gewählt und meine Zweitstimme der [INSERT] Partei ge,NA,0,0,NA,50,männlich,einen Realschulabschluss,berufstätig,mittleres,Ostdeutschland,sehr religiös,in der Mitte,mit keiner Partei,,mit keiner Partei,Maßnahmen ergreifen,weder erleichtern noch einschränken,CDU/CSU,0,"Ich bin 50 Jahre alt und männlich. Ich habe einen Realschulabschluss, ein mittleres monatliches Haushalts-Nettoeinkommen und ich bin berufstätig. Ich bin sehr religiös. Politisch-ideologisch ordne ich mich in der Mitte ein. Ich identifiziere mich mit keiner Partei. Ich lebe in Ostdeutschland. Ich finde, die Regierung sollte die Einwanderung weder erleichtern noch einschränken und Maßnahmen ergreifen, um die Einkommensunterschiede zu verringern. Habe ich bei der Bundestagswahl 2017 gewählt und wenn ja, welcher Partei habe ich meine Zweitstimme gegeben? Ich habe [INSERT]", bei der Bundestagswahl 2017 gewählt. Ich habe meine Zweitstimme der Partei [INS,NA,0,0,NA,1, bei der Bundestagswahl 2017 meine Stimme abgegeben.,NA,0,0,NA,1
1849_2,1849,2, an der Bundestagswahl 2017 teilgenommen und meine Zweitstimme der Partei SPD gegeben.,SPD,0,0,SPD,33,weiblich,einen Hochschulabschluss,berufstätig,mittleres,Ostdeutschland,etwas religiös,in der Mitte,mit der Partei SPD,ziemlich stark ,ziemlich stark mit der Partei SPD,keine Maßnahmen ergreifen,weder erleichtern noch einschränken,SPD,0,"Ich bin 33 Jahre alt und weiblich. Ich habe einen Hochschulabschluss, ein mittleres monatliches Haushalts-Nettoeinkommen und ich bin berufstätig. Ich bin etwas religiös. Politisch-ideologisch ordne ich mich in der Mitte ein. Ich identifiziere mich ziemlich stark mit der Partei SPD. Ich lebe in Ostdeutschland. Ich finde, die Regierung sollte die Einwanderung weder erleichtern noch einschränken und keine Maßnahmen ergreifen, um die Einkommensunterschiede zu verringern. Habe ich bei der Bundestagswahl 2017 gewählt und wenn ja, welcher Partei habe ich meine Zweitstimme gegeben? Ich habe [INSERT]", Partei meine Zweitstimme gegeben.,NA,0,0,NA,1, Partei meine Zweitstimme gegeben.,NA,0,0,NA,1
1857_1,1857,1, Partei meine Zweitstimme gegeben.,NA,0,0,NA,60,weiblich,Abitur,berufstätig,hohes,Ostdeutschland,überhaupt nicht religiös,in der Mitte,mit der Partei CDU/CSU,ziemlich stark ,ziemlich stark mit der Partei CDU/CSU,Maßnahmen ergreifen,einschränken,CDU/CSU,0,"Ich bin 60 Jahre alt und weiblich. Ich habe Abitur, ein hohes monatliches Haushalts-Nettoeinkommen und ich bin berufstätig. Ich bin überhaupt nicht religiös. Politisch-ideologisch ordne ich mich in der Mitte ein. Ich identifiziere mich ziemlich stark mit der Partei CDU/CSU. Ich lebe in Ostdeutschland. Ich finde, die Regierung sollte die Einwanderung einschränken und Maßnahmen ergreifen, um die Einkommensunterschiede zu verringern. Habe ich bei der Bundestagswahl 2017 gewählt und wenn ja, welcher Partei habe ich meine Zweitstimme gegeben? Ich habe [INSERT]", meine Stimme abgegeben.,NA,0,0,NA,1, meine Zweitstimme der Partei [INSERT] gegeben.,NA,0,0,NA,1
1863_3,1863,3, gewählt.,NA,0,0,NA,33,weiblich,einen Hochschulabschluss,berufstätig,hohes,Ostdeutschland,überhaupt nicht religiös,in der Mitte,mit keiner Partei,,mit keiner Partei,Maßnahmen ergreifen,einschränken,CDU/CSU,0,"Ich bin 33 Jahre alt und weiblich. Ich habe einen Hochschulabschluss, ein hohes monatliches Haushalts-Nettoeinkommen und ich bin berufstätig. Ich bin überhaupt nicht religiös. Politisch-ideologisch ordne ich mich in der Mitte ein. Ich identifiziere mich mit keiner Partei. Ich lebe in Ostdeutschland. Ich finde, die Regierung sollte die Einwanderung einschränken und Maßnahmen ergreifen, um die Einkommensunterschiede zu verringern. Habe ich bei der Bundestagswahl 2017 gewählt und wenn ja, welcher Partei habe ich meine Zweitstimme gegeben? Ich habe [INSERT]", meine Stimme abgegeben.,NA,0,0,NA,1, gewählt und meine Zweitstimme an die [INSERT] Partei gegeben.,NA,0,0,NA,1
1865_3,1865,3, bei der Bundestagswahl 2017 gewählt und meine Zweitstimme der Partei Die Linke gege,Linke,0,0,Linke,80,weiblich,einen Hauptschulabschluss,nicht berufstätig,niedriges,Ostdeutschland,überhaupt nicht religiös,mittig links,mit der Partei Die Linke,sehr stark ,sehr stark mit der Partei Die Linke,Maßnahmen ergreifen,einschränken,Nicht gewählt,0,"Ich bin 80 Jahre alt und weiblich. Ich habe einen Hauptschulabschluss, ein niedriges monatliches Haushalts-Nettoeinkommen und ich bin nicht berufstätig. Ich bin überhaupt nicht religiös. Politisch-ideologisch ordne ich mich mittig links ein. Ich identifiziere mich sehr stark mit der Partei Die Linke. Ich lebe in Ostdeutschland. Ich finde, die Regierung sollte die Einwanderung einschränken und Maßnahmen ergreifen, um die Einkommensunterschiede zu verringern. Habe ich bei der Bundestagswahl 2017 gewählt und wenn ja, welcher Partei habe ich meine Zweitstimme gegeben? Ich habe [INSERT]", meine Stimme abgegeben.,NA,0,0,NA,1, Party meine Zweitstimme bei der Bundestagswahl 2017 gegeben.,NA,0,0,NA,1
1866_1,1866,1, bei der Bundestagswahl 2017 gewählt und meine Zweitstimme der Partei Die Linke gege,Linke,0,0,Linke,70,weiblich,einen Hochschulabschluss,nicht berufstätig,mittleres,Ostdeutschland,sehr religiös,mittig links,mit der Partei SPD,mäßig ,mäßig mit der Partei SPD,Maßnahmen ergreifen,weder erleichtern noch einschränken,CDU/CSU,0,"Ich bin 70 Jahre alt und weiblich. Ich habe einen Hochschulabschluss, ein mittleres monatliches Haushalts-Nettoeinkommen und ich bin nicht berufstätig. Ich bin sehr religiös. Politisch-ideologisch ordne ich mich mittig links ein. Ich identifiziere mich mäßig mit der Partei SPD. Ich lebe in Ostdeutschland. Ich finde, die Regierung sollte die Einwanderung weder erleichtern noch einschränken und Maßnahmen ergreifen, um die Einkommensunterschiede zu verringern. Habe ich bei der Bundestagswahl 2017 gewählt und wenn ja, welcher Partei habe ich meine Zweitstimme gegeben? Ich habe [INSERT]"," gewählt.

Ja, ich habe bei der Bundestagswahl 2017 gewählt. Me",NA,0,0,NA,1, meine Stimme gegeben. Ich habe meiner ersten Stimme der Partei Die Linke gegeben und meine Z,Linke,0,1,NA,1
1868_2,1868,2, im Bundestagswahl 2017 gewählt und meine Zweitstimme der Partei SPD gegeben.,SPD,0,0,SPD,44,männlich,einen Realschulabschluss,berufstätig,mittleres,Ostdeutschland,überhaupt nicht religiös,in der Mitte,mit der Partei SPD,ziemlich stark ,ziemlich stark mit der Partei SPD,Maßnahmen ergreifen,einschränken,Andere Partei,0,"Ich bin 44 Jahre alt und männlich. Ich habe einen Realschulabschluss, ein mittleres monatliches Haushalts-Nettoeinkommen und ich bin berufstätig. Ich bin überhaupt nicht religiös. Politisch-ideologisch ordne ich mich in der Mitte ein. Ich identifiziere mich ziemlich stark mit der Partei SPD. Ich lebe in Ostdeutschland. Ich finde, die Regierung sollte die Einwanderung einschränken und Maßnahmen ergreifen, um die Einkommensunterschiede zu verringern. Habe ich bei der Bundestagswahl 2017 gewählt und wenn ja, welcher Partei habe ich meine Zweitstimme gegeben? Ich habe [INSERT]", bei der Bundestagswahl 2017 meine Stimme abgegeben. Meine Zweitstimme ging an die Part,NA,0,0,NA,1, mit meiner Zweitstimme gewählt.,NA,0,0,NA,1
1887_5,1887,5, bei der Bundestagswahl 2017 gewählt und meine Zweitstimme der Partei [INSERT] ge,NA,0,0,NA,37,weiblich,einen Hochschulabschluss,berufstätig,mittleres,Ostdeutschland,etwas religiös,in der Mitte,mit keiner Partei,,mit keiner Partei,"habe keine Meinung dazu, ob die Regierung Maßnahmen ergreifen sollte",weder erleichtern noch einschränken,Nicht gewählt,0,"Ich bin 37 Jahre alt und weiblich. Ich habe einen Hochschulabschluss, ein mittleres monatliches Haushalts-Nettoeinkommen und ich bin berufstätig. Ich bin etwas religiös. Politisch-ideologisch ordne ich mich in der Mitte ein. Ich identifiziere mich mit keiner Partei. Ich lebe in Ostdeutschland. Ich finde, die Regierung sollte die Einwanderung weder erleichtern noch einschränken und habe keine Meinung dazu, ob die Regierung Maßnahmen ergreifen sollte, um die Einkommensunterschiede zu verringern. Habe ich bei der Bundestagswahl 2017 gewählt und wenn ja, welcher Partei habe ich meine Zweitstimme gegeben? Ich habe [INSERT]"," Jahre lang im Ausland gelebt.

Ich habe 2017 bei der Bundestagswahl gewählt",NA,0,0,NA,1, bei der Bundestagswahl 2017 gewählt und meine Zweitstimme der Partei [INSERT] ge,NA,0,0,NA,1
1891_4,1891,4, im Jahr 2017 gewählt und meine Zweitstimme der Partei Bündnis 90/Die Grünen,Bündnis Grünen,0,0,Bündnis Grünen,81,weiblich,einen Hochschulabschluss,nicht berufstätig,mittleres,Ostdeutschland,überhaupt nicht religiös,mittig links,mit der Partei Bündnis 90/Die Grünen,ziemlich stark ,ziemlich stark mit der Partei Bündnis 90/Die Grünen,Maßnahmen ergreifen,einschränken,Nicht gewählt,1,"Ich bin 81 Jahre alt und weiblich. Ich habe einen Hochschulabschluss, ein mittleres monatliches Haushalts-Nettoeinkommen und ich bin nicht berufstätig. Ich bin überhaupt nicht religiös. Politisch-ideologisch ordne ich mich mittig links ein. Ich identifiziere mich ziemlich stark mit der Partei Bündnis 90/Die Grünen. Ich lebe in Ostdeutschland. Ich finde, die Regierung sollte die Einwanderung einschränken und Maßnahmen ergreifen, um die Einkommensunterschiede zu verringern. Habe ich bei der Bundestagswahl 2017 gewählt und wenn ja, welcher Partei habe ich meine Zweitstimme gegeben? Ich habe [INSERT]"," gewählt. Ja, ich habe bei der Bundestagswahl 2017 gewählt und ich ha",NA,0,0,NA,1, bei der Bundestagswahl 2017 meine Stimme abgegeben. Meine Erststimme habe ich der Part,Erststimme,1,1,NA,1
1896_4,1896,4, bei der Bundestagswahl 2017 gewählt und meine Zweitstimme der [INSERT] Partei ge,NA,0,0,NA,27,männlich,einen Realschulabschluss,berufstätig,hohes,Ostdeutschland,etwas religiös,in der Mitte,mit keiner Partei,,mit keiner Partei,Maßnahmen ergreifen,weder erleichtern noch einschränken,AfD,0,"Ich bin 27 Jahre alt und männlich. Ich habe einen Realschulabschluss, ein hohes monatliches Haushalts-Nettoeinkommen und ich bin berufstätig. Ich bin etwas religiös. Politisch-ideologisch ordne ich mich in der Mitte ein. Ich identifiziere mich mit keiner Partei. Ich lebe in Ostdeutschland. Ich finde, die Regierung sollte die Einwanderung weder erleichtern noch einschränken und Maßnahmen ergreifen, um die Einkommensunterschiede zu verringern. Habe ich bei der Bundestagswahl 2017 gewählt und wenn ja, welcher Partei habe ich meine Zweitstimme gegeben? Ich habe [INSERT]", mit meiner Zweitstimme gewählt.,NA,0,0,NA,1, bei der Bundestagswahl 2017 meine Stimme abgegeben. Ich habe meine Erststimme der CDU,Erststimme CDU,1,1,NA,1
1920_3,1920,3, bei der Bundestagswahl 2017 gewählt und meine Zweitstimme der Partei Bündnis 90,Bündnis,0,0,Bündnis,80,weiblich,einen Realschulabschluss,nicht berufstätig,mittleres,Ostdeutschland,etwas religiös,in der Mitte,mit der Partei Bündnis 90/Die Grünen,ziemlich stark ,ziemlich stark mit der Partei Bündnis 90/Die Grünen,Maßnahmen ergreifen,einschränken,CDU/CSU,0,"Ich bin 80 Jahre alt und weiblich. Ich habe einen Realschulabschluss, ein mittleres monatliches Haushalts-Nettoeinkommen und ich bin nicht berufstätig. Ich bin etwas religiös. Politisch-ideologisch ordne ich mich in der Mitte ein. Ich identifiziere mich ziemlich stark mit der Partei Bündnis 90/Die Grünen. Ich lebe in Ostdeutschland. Ich finde, die Regierung sollte die Einwanderung einschränken und Maßnahmen ergreifen, um die Einkommensunterschiede zu verringern. Habe ich bei der Bundestagswahl 2017 gewählt und wenn ja, welcher Partei habe ich meine Zweitstimme gegeben? Ich habe [INSERT]"," gewählt.

Ja, ich habe 2017 gewählt und meine Zweitstimme der Part",NA,0,0,NA,1, Partei meine Zweitstimme gegeben.,NA,0,0,NA,1
1930_1,1930,1, nicht gewählt.,nicht,1,0,nicht,74,weiblich,einen Hauptschulabschluss,nicht berufstätig,mittleres,Ostdeutschland,überhaupt nicht religiös,in der Mitte,mit keiner Partei,,mit keiner Partei,Maßnahmen ergreifen,einschränken,AfD,0,"Ich bin 74 Jahre alt und weiblich. Ich habe einen Hauptschulabschluss, ein mittleres monatliches Haushalts-Nettoeinkommen und ich bin nicht berufstätig. Ich bin überhaupt nicht religiös. Politisch-ideologisch ordne ich mich in der Mitte ein. Ich identifiziere mich mit keiner Partei. Ich lebe in Ostdeutschland. Ich finde, die Regierung sollte die Einwanderung einschränken und Maßnahmen ergreifen, um die Einkommensunterschiede zu verringern. Habe ich bei der Bundestagswahl 2017 gewählt und wenn ja, welcher Partei habe ich meine Zweitstimme gegeben? Ich habe [INSERT]", bei der Bundestagswahl 2017 meine Stimme abgegeben. Ich habe meine Erststimme der Partei,Erststimme,1,1,NA,1," mit meiner Stimme unterstützt.

Ich habe bei der Bundestagswahl 2017 für die",NA,0,0,NA,1
1933_4,1933,4, bei der Bundestagswahl 2017 nicht gewählt.,nicht,1,0,nicht,59,männlich,einen Realschulabschluss,berufstätig,mittleres,Ostdeutschland,überhaupt nicht religiös,in der Mitte,mit keiner Partei,,mit keiner Partei,Maßnahmen ergreifen,einschränken,AfD,0,"Ich bin 59 Jahre alt und männlich. Ich habe einen Realschulabschluss, ein mittleres monatliches Haushalts-Nettoeinkommen und ich bin berufstätig. Ich bin überhaupt nicht religiös. Politisch-ideologisch ordne ich mich in der Mitte ein. Ich identifiziere mich mit keiner Partei. Ich lebe in Ostdeutschland. Ich finde, die Regierung sollte die Einwanderung einschränken und Maßnahmen ergreifen, um die Einkommensunterschiede zu verringern. Habe ich bei der Bundestagswahl 2017 gewählt und wenn ja, welcher Partei habe ich meine Zweitstimme gegeben? Ich habe [INSERT]", gewählt und meine Zweitstimme der [INSERT] Partei gegeben.,NA,0,0,NA,1," bei der Bundestagswahl 2017 gewählt, und ich habe meine Zweitstimme der Partei",NA,0,0,NA,1
